Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5493e-1
 0.0037, 1.2411e-1
 0.0056, 9.6085e-2
 0.0084, 7.1760e-2
 0.0126, 5.1704e-2
 0.0190, 3.5425e-2
 0.0284, 2.3495e-2
 0.0427, 1.5053e-2
 0.0640, 9.6362e-3
 0.0960, 6.2992e-3
 0.1440, 4.2375e-3
 0.2160, 2.8575e-3
 0.3240, 1.8386e-3
 0.4860, 1.0728e-3
 0.7290, 5.4378e-4
 1.0900, 2.3293e-4
 1.6400, 7.9368e-5
 2.4600, 2.0553e-5
 3.6900, 3.7023e-6
5.5400,1.7579e-7
