Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8866e-1
 0.0037, 1.4738e-1
 0.0056, 1.1152e-1
 0.0084, 8.1659e-2
 0.0126, 5.7783e-2
 0.0190, 3.8674e-2
 0.0284, 2.4700e-2
 0.0427, 1.4882e-2
 0.0640, 8.7956e-3
 0.0960, 5.3293e-3
 0.1440, 3.4183e-3
 0.2160, 2.2504e-3
 0.3240, 1.4129e-3
 0.4860, 7.8930e-4
 0.7290, 3.7395e-4
 1.0900, 1.4616e-4
 1.6400, 4.3802e-5
 2.4600, 9.5701e-6
 3.6900, 1.1676e-6
5.5400,3.6007e-9
