Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8836e-1
 0.0037, 1.5807e-1
 0.0056, 1.2818e-1
 0.0084, 1.0058e-1
 0.0126, 7.6563e-2
 0.0190, 5.5783e-2
 0.0284, 3.9157e-2
 0.0427, 2.6023e-2
 0.0640, 1.6575e-2
 0.0960, 1.0250e-2
 0.1440, 6.3196e-3
 0.2160, 3.9572e-3
 0.3240, 2.4901e-3
 0.4860, 1.5062e-3
 0.7290, 8.2684e-4
 1.0900, 3.9418e-4
 1.6400, 1.5318e-4
 2.4600, 4.6951e-5
 3.6900, 1.0316e-5
5.5400,1.3411e-6
