Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1279e-1
 0.0037, 1.8162e-1
 0.0056, 1.4922e-1
 0.0084, 1.1800e-1
 0.0126, 9.0085e-2
 0.0190, 6.5652e-2
 0.0284, 4.6123e-2
 0.0427, 3.0757e-2
 0.0640, 1.9681e-2
 0.0960, 1.2181e-2
 0.1440, 7.4284e-3
 0.2160, 4.5029e-3
 0.3240, 2.6692e-3
 0.4860, 1.4853e-3
 0.7290, 7.3758e-4
 1.0900, 3.1379e-4
 1.6400, 1.0651e-4
 2.4600, 2.7519e-5
 3.6900, 4.8584e-6
5.5400,4.3037e-7
