Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1796e-1
 0.0037, 1.8638e-1
 0.0056, 1.5335e-1
 0.0084, 1.2140e-1
 0.0126, 9.2715e-2
 0.0190, 6.7561e-2
 0.0284, 4.7431e-2
 0.0427, 3.1580e-2
 0.0640, 2.0147e-2
 0.0960, 1.2406e-2
 0.1440, 7.5093e-3
 0.2160, 4.5116e-3
 0.3240, 2.6516e-3
 0.4860, 1.4647e-3
 0.7290, 7.2263e-4
 1.0900, 3.0538e-4
 1.6400, 1.0298e-4
 2.4600, 2.6474e-5
 3.6900, 4.6562e-6
5.5400,4.1595e-7
