Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.2980e-1
 0.0037, 6.7851e-1
 0.0056, 5.2959e-1
 0.0084, 3.9559e-1
 0.0126, 2.8427e-1
 0.0190, 1.9387e-1
 0.0284, 1.2663e-1
 0.0427, 7.7143e-2
 0.0640, 4.3819e-2
 0.0960, 2.3023e-2
 0.1440, 1.1343e-2
 0.2160, 5.4270e-3
 0.3240, 2.6360e-3
 0.4860, 1.3064e-3
 0.7290, 6.2738e-4
 1.0900, 2.7140e-4
 1.6400, 9.6243e-5
 2.4600, 2.6416e-5
 3.6900, 5.0594e-6
5.5400,4.8996e-7
