Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4894e-1
 0.0037, 1.1957e-1
 0.0056, 9.2898e-2
 0.0084, 6.9679e-2
 0.0126, 5.0423e-2
 0.0190, 3.4692e-2
 0.0284, 2.3101e-2
 0.0427, 1.4862e-2
 0.0640, 9.5476e-3
 0.0960, 6.2363e-3
 0.1440, 4.1479e-3
 0.2160, 2.7213e-3
 0.3240, 1.6731e-3
 0.4860, 9.1775e-4
 0.7290, 4.3122e-4
 1.0900, 1.6903e-4
 1.6400, 5.1540e-5
 2.4600, 1.1582e-5
 3.6900, 1.5993e-6
5.5400,2.2454e-8
