Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4930e-1
 0.0037, 1.2004e-1
 0.0056, 9.3475e-2
 0.0084, 7.0254e-2
 0.0126, 5.0863e-2
 0.0190, 3.4920e-2
 0.0284, 2.3150e-2
 0.0427, 1.4816e-2
 0.0640, 9.4794e-3
 0.0960, 6.1854e-3
 0.1440, 4.1260e-3
 0.2160, 2.7251e-3
 0.3240, 1.6910e-3
 0.4860, 9.3729e-4
 0.7290, 4.4510e-4
 1.0900, 1.7622e-4
 1.6400, 5.4329e-5
 2.4600, 1.2300e-5
 3.6900, 1.7287e-6
5.5400,2.7153e-8
