Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 5.2745e-1
 0.0037, 4.4048e-1
 0.0056, 3.5061e-1
 0.0084, 2.6639e-1
 0.0126, 1.9437e-1
 0.0190, 1.3476e-1
 0.0284, 8.9923e-2
 0.0427, 5.6644e-2
 0.0640, 3.3992e-2
 0.0960, 1.9616e-2
 0.1440, 1.1341e-2
 0.2160, 6.9805e-3
 0.3240, 4.7296e-3
 0.4860, 3.3775e-3
 0.7290, 2.3319e-3
 1.0900, 1.4554e-3
 1.6400, 7.7046e-4
 2.4600, 3.3498e-4
 3.6900, 1.1357e-4
5.5400,2.7475e-5
