Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 7.2282e-1
 0.0037, 5.8884e-1
 0.0056, 4.5771e-1
 0.0084, 3.4043e-1
 0.0126, 2.4359e-1
 0.0190, 1.6539e-1
 0.0284, 1.0758e-1
 0.0427, 6.5353e-2
 0.0640, 3.7127e-2
 0.0960, 1.9639e-2
 0.1440, 9.9008e-3
 0.2160, 5.0208e-3
 0.3240, 2.7191e-3
 0.4860, 1.5584e-3
 0.7290, 8.7019e-4
 1.0900, 4.3680e-4
 1.6400, 1.8144e-4
 2.4600, 6.0190e-5
 3.6900, 1.4749e-5
5.5400,2.2859e-6
