Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4592e-1
 0.0037, 1.1680e-1
 0.0056, 9.0656e-2
 0.0084, 6.8030e-2
 0.0126, 4.9259e-2
 0.0190, 3.3833e-2
 0.0284, 2.2393e-2
 0.0427, 1.4252e-2
 0.0640, 9.0421e-3
 0.0960, 5.8619e-3
 0.1440, 3.9169e-3
 0.2160, 2.6174e-3
 0.3240, 1.6523e-3
 0.4860, 9.3145e-4
 0.7290, 4.4850e-4
 1.0900, 1.7929e-4
 1.6400, 5.5666e-5
 2.4600, 1.2583e-5
 3.6900, 1.7600e-6
5.5400,2.7356e-8
