Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.1847e-1
 0.0037, 9.0274e-2
 0.0056, 6.6274e-2
 0.0084, 4.6677e-2
 0.0126, 3.1644e-2
 0.0190, 2.0525e-2
 0.0284, 1.3209e-2
 0.0427, 8.5018e-3
 0.0640, 5.5902e-3
 0.0960, 3.6749e-3
 0.1440, 2.3187e-3
 0.2160, 1.3416e-3
 0.3240, 6.8753e-4
 0.4860, 3.0468e-4
 0.7290, 1.1440e-4
 1.0900, 3.5925e-5
 1.6400, 8.8316e-6
 2.4600, 1.6412e-6
 3.6900, 1.9562e-7
5.5400,1.5132e-8
