Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 7.5576e-1
 0.0037, 6.1572e-1
 0.0056, 4.7830e-1
 0.0084, 3.5529e-1
 0.0126, 2.5384e-1
 0.0190, 1.7212e-1
 0.0284, 1.1190e-1
 0.0427, 6.7993e-2
 0.0640, 3.8682e-2
 0.0960, 2.0513e-2
 0.1440, 1.0368e-2
 0.2160, 5.2686e-3
 0.3240, 2.8672e-3
 0.4860, 1.6640e-3
 0.7290, 9.4848e-4
 1.0900, 4.8903e-4
 1.6400, 2.0998e-4
 2.4600, 7.2581e-5
 3.6900, 1.8747e-5
5.5400,3.1913e-6
