Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.0929e-1
 0.0037, 1.7837e-1
 0.0056, 1.4636e-1
 0.0084, 1.1565e-1
 0.0126, 8.8246e-2
 0.0190, 6.4303e-2
 0.0284, 4.5186e-2
 0.0427, 3.0155e-2
 0.0640, 1.9328e-2
 0.0960, 1.1998e-2
 0.1440, 7.3464e-3
 0.2160, 4.4696e-3
 0.3240, 2.6551e-3
 0.4860, 1.4797e-3
 0.7290, 7.3752e-4
 1.0900, 3.1610e-4
 1.6400, 1.0845e-4
 2.4600, 2.8457e-5
 3.6900, 5.1463e-6
5.5400,4.7337e-7
