Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1383e-1
 0.0037, 1.8250e-1
 0.0056, 1.4993e-1
 0.0084, 1.1854e-1
 0.0126, 9.0467e-2
 0.0190, 6.5905e-2
 0.0284, 4.6282e-2
 0.0427, 3.0847e-2
 0.0640, 1.9726e-2
 0.0960, 1.2198e-2
 0.1440, 7.4320e-3
 0.2160, 4.5013e-3
 0.3240, 2.6674e-3
 0.4860, 1.4862e-3
 0.7290, 7.4142e-4
 1.0900, 3.1813e-4
 1.6400, 1.0935e-4
 2.4600, 2.8748e-5
 3.6900, 5.2117e-6
5.5400,4.8087e-7
