Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5012e-1
 0.0037, 1.1989e-1
 0.0056, 9.2748e-2
 0.0084, 6.9295e-2
 0.0126, 4.9935e-2
 0.0190, 3.4184e-2
 0.0284, 2.2656e-2
 0.0427, 1.4542e-2
 0.0640, 9.3603e-3
 0.0960, 6.1704e-3
 0.1440, 4.1981e-3
 0.2160, 2.8736e-3
 0.3240, 1.8802e-3
 0.4860, 1.1142e-3
 0.7290, 5.7142e-4
 1.0900, 2.4620e-4
 1.6400, 8.4031e-5
 2.4600, 2.1658e-5
 3.6900, 3.8093e-6
5.5400,1.7610e-7
