Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.3249e-1
 0.0037, 1.9246e-1
 0.0056, 1.5340e-1
 0.0084, 1.1807e-1
 0.0126, 8.8145e-2
 0.0190, 6.2973e-2
 0.0284, 4.3310e-2
 0.0427, 2.8012e-2
 0.0640, 1.7147e-2
 0.0960, 1.0054e-2
 0.1440, 5.8737e-3
 0.2160, 3.5564e-3
 0.3240, 2.2240e-3
 0.4860, 1.3576e-3
 0.7290, 7.5286e-4
 1.0900, 3.6052e-4
 1.6400, 1.3991e-4
 2.4600, 4.2505e-5
 3.6900, 9.2634e-6
5.5400,1.1832e-6
