Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.4793e-1
 0.0037, 2.1433e-1
 0.0056, 1.7796e-1
 0.0084, 1.4181e-1
 0.0126, 1.0881e-1
 0.0190, 7.9596e-2
 0.0284, 5.6046e-2
 0.0427, 3.7313e-2
 0.0640, 2.3605e-2
 0.0960, 1.4194e-2
 0.1440, 8.2555e-3
 0.2160, 4.7598e-3
 0.3240, 2.7613e-3
 0.4860, 1.5850e-3
 0.7290, 8.5762e-4
 1.0900, 4.1561e-4
 1.6400, 1.6822e-4
 2.4600, 5.4890e-5
 3.6900, 1.3228e-5
5.5400,1.9882e-6
