Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1805e-1
 0.0037, 1.8629e-1
 0.0056, 1.5310e-1
 0.0084, 1.2103e-1
 0.0126, 9.2321e-2
 0.0190, 6.7192e-2
 0.0284, 4.7111e-2
 0.0427, 3.1312e-2
 0.0640, 1.9930e-2
 0.0960, 1.2239e-2
 0.1440, 7.3957e-3
 0.2160, 4.4575e-3
 0.3240, 2.6585e-3
 0.4860, 1.5174e-3
 0.7290, 7.8936e-4
 1.0900, 3.5793e-4
 1.6400, 1.3190e-4
 2.4600, 3.7929e-5
 3.6900, 7.6983e-6
5.5400,8.7647e-7
