Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 4.2007e-1
 0.0037, 2.9975e-1
 0.0056, 2.0480e-1
 0.0084, 1.3299e-1
 0.0126, 8.1821e-2
 0.0190, 4.6617e-2
 0.0284, 2.5257e-2
 0.0427, 1.3026e-2
 0.0640, 6.8371e-3
 0.0960, 3.8598e-3
 0.1440, 2.3486e-3
 0.2160, 1.4333e-3
 0.3240, 8.0683e-4
 0.4860, 3.9532e-4
 0.7290, 1.6232e-4
 1.0900, 5.4288e-5
 1.6400, 1.3824e-5
 2.4600, 2.3520e-6
 3.6900, 1.6814e-7
5.5400,4.5128e-11
