Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.3946e-1
 0.0037, 1.9785e-1
 0.0056, 1.5733e-1
 0.0084, 1.2079e-1
 0.0126, 8.9926e-2
 0.0190, 6.4064e-2
 0.0284, 4.3941e-2
 0.0427, 2.8339e-2
 0.0640, 1.7289e-2
 0.0960, 1.0095e-2
 0.1440, 5.8724e-3
 0.2160, 3.5459e-3
 0.3240, 2.2168e-3
 0.4860, 1.3551e-3
 0.7290, 7.5297e-4
 1.0900, 3.6127e-4
 1.6400, 1.4047e-4
 2.4600, 4.2769e-5
 3.6900, 9.3512e-6
5.5400,1.1994e-6
