Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7976e-1
 0.0037, 1.4592e-1
 0.0056, 1.1409e-1
 0.0084, 8.5828e-2
 0.0126, 6.2214e-2
 0.0190, 4.2844e-2
 0.0284, 2.8466e-2
 0.0427, 1.8118e-2
 0.0640, 1.1350e-2
 0.0960, 7.1100e-3
 0.1440, 4.4816e-3
 0.2160, 2.7739e-3
 0.3240, 1.6072e-3
 0.4860, 8.2661e-4
 0.7290, 3.6021e-4
 1.0900, 1.2843e-4
 1.6400, 3.4273e-5
 2.4600, 6.3437e-6
 3.6900, 4.8083e-7
5.5400,8.9453e-9
