Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.5367e-1
 0.0037, 6.9859e-1
 0.0056, 5.4431e-1
 0.0084, 4.0487e-1
 0.0126, 2.8927e-1
 0.0190, 1.9604e-1
 0.0284, 1.2740e-1
 0.0427, 7.7457e-2
 0.0640, 4.4125e-2
 0.0960, 2.3414e-2
 0.1440, 1.1785e-2
 0.2160, 5.9010e-3
 0.3240, 3.1381e-3
 0.4860, 1.7919e-3
 0.7290, 1.0216e-3
 1.0900, 5.3401e-4
 1.6400, 2.3475e-4
 2.4600, 8.3700e-5
 3.6900, 2.2498e-5
5.5400,4.1084e-6
