Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.3068e-1
 0.0037, 1.9107e-1
 0.0056, 1.5235e-1
 0.0084, 1.1729e-1
 0.0126, 8.7564e-2
 0.0190, 6.2580e-2
 0.0284, 4.3099e-2
 0.0427, 2.7977e-2
 0.0640, 1.7250e-2
 0.0960, 1.0233e-2
 0.1440, 6.0711e-3
 0.2160, 3.7474e-3
 0.3240, 2.4030e-3
 0.4860, 1.5162e-3
 0.7290, 8.7601e-4
 1.0900, 4.4042e-4
 1.6400, 1.8124e-4
 2.4600, 5.9335e-5
 3.6900, 1.4236e-5
5.5400,2.1319e-6
