Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4894e-1
 0.0037, 1.1957e-1
 0.0056, 9.2905e-2
 0.0084, 6.9686e-2
 0.0126, 5.0431e-2
 0.0190, 3.4697e-2
 0.0284, 2.3105e-2
 0.0427, 1.4865e-2
 0.0640, 9.5491e-3
 0.0960, 6.2369e-3
 0.1440, 4.1476e-3
 0.2160, 2.7205e-3
 0.3240, 1.6721e-3
 0.4860, 9.1686e-4
 0.7290, 4.3061e-4
 1.0900, 1.6871e-4
 1.6400, 5.1407e-5
 2.4600, 1.1543e-5
 3.6900, 1.5910e-6
5.5400,2.2127e-8
